Province_State,State_Code,Admin2,Population,Lat,Long
Minnesota,MN,Pope,11249,45.58606667,-95.44451209
Minnesota,MN,Ramsey,550321,45.01625271,-93.09872295
Minnesota,MN,Red Lake,4055,47.87197525,-96.09561104
Minnesota,MN,Redwood,15170,44.40555844,-95.25207021
Minnesota,MN,Renville,14548,44.72836381,-94.94553734
Minnesota,MN,Rice,66972,44.3543376,-93.29658715
Minnesota,MN,Rock,9315,43.67482683,-96.25296832
Minnesota,MN,Roseau,15165,48.77501878,-95.81079919
Minnesota,MN,Scott,149013,44.6490231,-93.53340251
Minnesota,MN,Sherburne,97238,45.44447208,-93.77617511
Minnesota,MN,Sibley,14865,44.5796592,-94.23164924
Minnesota,MN,St. Louis,199070,47.604840700000004,-92.46879855
Minnesota,MN,Stearns,161075,45.55192576,-94.61078221
Minnesota,MN,Steele,36649,44.02240351,-93.22627088
Minnesota,MN,Stevens,9805,45.58613007,-96.00163705
Minnesota,MN,Swift,9266,45.2829032,-95.68264092
Minnesota,MN,Todd,24664,46.06996226,-94.89785296
Minnesota,MN,Traverse,3259,45.77298854,-96.47062949
Minnesota,MN,Unassigned,0,0.0,0.0
Minnesota,MN,Wabasha,21627,44.28424356,-92.23121312
Minnesota,MN,Wadena,13682,46.58589171,-94.96968506
Minnesota,MN,Waseca,18612,44.02211116,-93.58720034
Minnesota,MN,Washington,262440,45.03864533,-92.88429635
Minnesota,MN,Watonwan,10897,43.97823903,-94.61413846
Minnesota,MN,Wilkin,6207,46.35721532,-96.4684375
Minnesota,MN,Winona,50484,43.98772283,-91.78081305
Minnesota,MN,Wright,138377,45.17297924,-93.96234781
Minnesota,MN,Yellow Medicine,9709,44.71710183,-95.86842453
Mississippi,MS,Adams,30693,31.47669768,-91.35326037
Mississippi,MS,Alcorn,36953,34.88084463,-88.57996173
Mississippi,MS,Amite,12297,31.17467303,-90.80501621
Mississippi,MS,Attala,18174,33.08658803,-89.57838564
Mississippi,MS,Benton,8259,34.81681228,-89.18945516
Mississippi,MS,Bolivar,30628,33.79696941,-90.87372121
Mississippi,MS,Calhoun,14361,33.93683395,-89.33686647
Mississippi,MS,Carroll,9947,33.44834567,-89.91994479
Mississippi,MS,Chickasaw,17103,33.91983202,-88.9481545
Mississippi,MS,Choctaw,8210,33.34598242,-89.24809382
Mississippi,MS,Claiborne,8988,31.97061673,-90.90702196
Mississippi,MS,Clarke,15541,32.04158545,-88.68896219999998
Mississippi,MS,Clay,19316,33.65358105,-88.77784255
Mississippi,MS,Coahoma,22124,34.22772299,-90.60415045
Mississippi,MS,Copiah,28065,31.86977774,-90.44565118
Mississippi,MS,Covington,18636,31.63225413,-89.55389939
Mississippi,MS,DeSoto,184945,34.87625235,-89.99091418
Mississippi,MS,Forrest,74897,31.18961454,-89.25832496
Mississippi,MS,Franklin,7713,31.47786634,-90.89672989
Mississippi,MS,George,24500,30.86259065,-88.64436789
Mississippi,MS,Greene,13586,31.21444233,-88.63922281
Mississippi,MS,Grenada,20758,33.77036166,-89.80245083
Mississippi,MS,Hancock,47632,30.41830223,-89.48851033
Mississippi,MS,Harrison,208080,30.51359752,-89.12467576
Mississippi,MS,Hinds,231840,32.2656285,-90.44435448
Mississippi,MS,Holmes,17010,33.12345854,-90.08923538
Mississippi,MS,Humphreys,8064,33.12825718,-90.52252707
Mississippi,MS,Issaquena,1327,32.72531359,-90.97392828
Mississippi,MS,Itawamba,23390,34.27993475,-88.3606733
Mississippi,MS,Jackson,143617,30.54020656,-88.64184064
Mississippi,MS,Jasper,16383,32.01922104,-89.11786866
Mississippi,MS,Jefferson,6990,31.73397872,-91.03764977
Mississippi,MS,Jefferson Davis,11128,31.56884708,-89.82670990000004
Mississippi,MS,Jones,68098,31.62257767,-89.16896899999998
Mississippi,MS,Kemper,9742,32.75462946,-88.64105766
Mississippi,MS,Lafayette,54019,34.35687874,-89.48490961
Mississippi,MS,Lamar,63343,31.20572971,-89.5077704
Mississippi,MS,Lauderdale,74125,32.40419769,-88.66229662
Mississippi,MS,Lawrence,12586,31.55147224,-90.10841127
Mississippi,MS,Leake,22786,32.7536828,-89.52402044
Mississippi,MS,Lee,85436,34.291877500000005,-88.68149954
Mississippi,MS,Leflore,28183,33.55545125,-90.29900733
Mississippi,MS,Lincoln,34153,31.53288662,-90.45391915
Mississippi,MS,Lowndes,58595,33.47386518,-88.44191529999998
Mississippi,MS,Madison,106272,32.63389156,-90.03513564
Mississippi,MS,Marion,24573,31.23132643,-89.8209217
Mississippi,MS,Marshall,35294,34.76216286,-89.50299462
Mississippi,MS,Monroe,35252,33.89236763,-88.4808438
Mississippi,MS,Montgomery,9775,33.49419589,-89.61729103
Mississippi,MS,Neshoba,29118,32.75339664,-89.11726492
Mississippi,MS,Newton,21018,32.40021118,-89.11843336
Mississippi,MS,Noxubee,10417,33.11009499,-88.56949061
Mississippi,MS,Oktibbeha,49587,33.42491685,-88.87905132
Mississippi,MS,Out of MS,0,0.0,0.0
Mississippi,MS,Panola,34192,34.36398677,-89.95064249
Mississippi,MS,Pearl River,55535,30.77090935,-89.58677275
Mississippi,MS,Perry,11973,31.17161885,-88.99281835
Mississippi,MS,Pike,39288,31.17507789,-90.40392572
Mississippi,MS,Pontotoc,32174,34.226046000000004,-89.03636807
Mississippi,MS,Prentiss,25126,34.61810501,-88.51986294
Mississippi,MS,Quitman,6792,34.25157572,-90.28908
Mississippi,MS,Rankin,155271,32.26469147,-89.94537876
Mississippi,MS,Scott,28124,32.406704100000006,-89.53789439
Mississippi,MS,Sharkey,4321,32.88149103,-90.81595379999999
Mississippi,MS,Simpson,26658,31.91282117,-89.91716179
Mississippi,MS,Smith,15916,32.01744532,-89.50644846
Mississippi,MS,Stone,18336,30.79187949,-89.11547539
Mississippi,MS,Sunflower,25110,33.60192578,-90.58882684
Mississippi,MS,Tallahatchie,13809,33.95339918,-90.1729398
Mississippi,MS,Tate,28321,34.65133709,-89.94485778
Mississippi,MS,Tippah,22015,34.76872156,-88.90988194
Mississippi,MS,Tishomingo,19383,34.74023475,-88.23917219
Mississippi,MS,Tunica,9632,34.64967704,-90.37481167
Mississippi,MS,Unassigned,0,0.0,0.0
Mississippi,MS,Union,28815,34.49162015,-89.00776006
Mississippi,MS,Walthall,14286,31.14971548,-90.10446654
Mississippi,MS,Warren,45381,32.35810271,-90.83352619
Mississippi,MS,Washington,43909,33.28392041,-90.94196237
Mississippi,MS,Wayne,20183,31.64135687,-88.69573913
Mississippi,MS,Webster,9689,33.61300486,-89.28392912
Mississippi,MS,Wilkinson,8630,31.16078225,-91.31018819
Mississippi,MS,Winston,17955,33.08747908,-89.03391385
Mississippi,MS,Yalobusha,12108,34.02824175,-89.70762049999998
Mississippi,MS,Yazoo,29690,32.77890365,-90.39656148
Missouri,MO,Adair,25343,40.19058551,-92.60078167
Missouri,MO,Andrew,17712,39.98492163,-94.80163024
Missouri,MO,Atchison,5143,40.43238737,-95.42970639
Missouri,MO,Audrain,25388,39.215877,-91.84242683
Missouri,MO,Barry,35789,36.70978521,-93.82919888
Missouri,MO,Barton,11754,37.50207671,-94.34757022
Missouri,MO,Bates,16172,38.25271289,-94.34113157
Missouri,MO,Benton,19443,38.29503305,-93.28756116
Missouri,MO,Bollinger,12133,37.32449052,-90.02725304
Missouri,MO,Boone,180463,38.99186229,-92.30723575
Missouri,MO,Buchanan,87364,39.65816401,-94.80138942
Missouri,MO,Butler,42478,36.71462476,-90.40421163
Missouri,MO,Caldwell,9020,39.65620858,-93.98308093
Missouri,MO,Callaway,44743,38.83674754,-91.92186505
Missouri,MO,Camden,46305,38.02199522,-92.76083747
Missouri,MO,Cape Girardeau,78871,37.38489388,-89.6843587
Missouri,MO,Carroll,8679,39.42762566,-93.50626255
Missouri,MO,Carter,5982,36.94160441,-90.96051322
Missouri,MO,Cass,105780,38.64789422,-94.353399
Missouri,MO,Cedar,14349,37.72391475,-93.85445441
Missouri,MO,Chariton,7426,39.51499357,-92.9629191
Missouri,MO,Christian,88595,36.9711783,-93.18537118
Missouri,MO,Clark,6797,40.41040752,-91.73661677
Missouri,MO,Clay,249948,39.31132056,-94.41850862
Missouri,MO,Clinton,20387,39.6013098,-94.40465394
Missouri,MO,Cole,76745,38.50455671,-92.27860244
Missouri,MO,Cooper,17709,38.844478,-92.80896081
Missouri,MO,Crawford,23920,37.97663738,-91.30528104
Missouri,MO,Dade,7561,37.431814,-93.8503345
Missouri,MO,Dallas,16878,37.681135499999996,-93.02127031
Missouri,MO,Daviess,8278,39.96145298,-93.98519678
Missouri,MO,DeKalb,12547,39.89201062,-94.40476508
Missouri,MO,Dent,15573,37.60663134,-91.50790473
Missouri,MO,Douglas,13185,36.9325593,-92.49905109
Missouri,MO,Dunklin,29131,36.27167174,-90.09122243
Missouri,MO,Franklin,103967,38.41127108,-91.07522826
Missouri,MO,Gasconade,14706,38.43947277,-91.50847147
Missouri,MO,Gentry,6571,40.21097916,-94.40944419
Missouri,MO,Greene,293086,37.2575872,-93.34230916
Missouri,MO,Grundy,9850,40.11406587,-93.56509276
Missouri,MO,Harrison,8352,40.35570088,-93.99222144
Missouri,MO,Henry,21824,38.38482826,-93.79293734
Missouri,MO,Hickory,9544,37.94163617,-93.3203037
Missouri,MO,Holt,4403,40.09799248,-95.21638879999999
Missouri,MO,Howard,10001,39.1435761,-92.69756691
Missouri,MO,Howell,40117,36.77383887,-91.88683935
Missouri,MO,Iron,10125,37.55487945,-90.7735296
Missouri,MO,Jackson,703011,39.01002188,-94.34724536
Missouri,MO,Jasper,121328,37.20351921,-94.34050458
Missouri,MO,Jefferson,225081,38.25926778,-90.53870896
Missouri,MO,Johnson,54062,38.74719601,-93.80691168
Missouri,MO,Kansas City,488943,39.0997,-94.5786
Missouri,MO,Knox,3959,40.12699751,-92.14780832
Missouri,MO,Laclede,35723,37.65896829,-92.5888493
Missouri,MO,Lafayette,32708,39.06986886,-93.78076396
Missouri,MO,Lawrence,38355,37.10626634,-93.83293097
Missouri,MO,Lewis,9776,40.09673161,-91.72070156
Missouri,MO,Lincoln,59013,39.05345619,-90.95588181
Missouri,MO,Linn,11920,39.87001769,-93.10704106
Missouri,MO,Livingston,15227,39.78110272,-93.54645978
Missouri,MO,Macon,15117,39.83049768,-92.56453089
Missouri,MO,Madison,12088,37.47865134,-90.34671429999999
Missouri,MO,Maries,8697,38.16193985,-91.92249662
Missouri,MO,Marion,28530,39.80601912,-91.62203062
Missouri,MO,McDonald,22837,36.62869595,-94.34867205
Missouri,MO,Mercer,3617,40.42212303,-93.56829590000001
Missouri,MO,Miller,25619,38.21450288,-92.42610898
Missouri,MO,Mississippi,13180,36.82516239,-89.29505753
Missouri,MO,Moniteau,16132,38.63571781,-92.57976951
Missouri,MO,Monroe,8644,39.49593978,-92.00043978
Missouri,MO,Montgomery,11551,38.94022054,-91.47000721
Missouri,MO,Morgan,20627,38.4181765,-92.88791859
Missouri,MO,New Madrid,17076,36.59666326,-89.66070007
Missouri,MO,Newton,58236,36.90519407,-94.3394104
Missouri,MO,Nodaway,22092,40.36079813,-94.88133008
Missouri,MO,Oregon,10529,36.68710164,-91.4033755
Missouri,MO,Osage,13615,38.46036182,-91.8613635
Missouri,MO,Out of MO,0,0.0,0.0
Missouri,MO,Ozark,9174,36.64916339,-92.44459066
Missouri,MO,Pemiscot,15805,36.2130572,-89.78742322
Missouri,MO,Perry,19136,37.70660776,-89.82741088
Missouri,MO,Pettis,42339,38.72798918,-93.28471706
Missouri,MO,Phelps,44573,37.87736118,-91.79351727
Missouri,MO,Pike,18302,39.34310674,-91.16980779
Missouri,MO,Platte,104418,39.38154439,-94.77068479
Missouri,MO,Polk,32149,37.616229600000004,-93.39828174
Missouri,MO,Pulaski,52607,37.82462075,-92.20783203
Missouri,MO,Putnam,4696,40.47942497,-93.02042674
Missouri,MO,Ralls,10309,39.52817427,-91.51838643
Missouri,MO,Randolph,24748,39.44007257,-92.49713740000001
Missouri,MO,Ray,23018,39.353746799999996,-93.98905745
Missouri,MO,Reynolds,6270,37.36085952,-90.97009925
Missouri,MO,Ripley,13288,36.65460667,-90.85990261
Missouri,MO,Saline,22761,39.13734288,-93.20259964
Missouri,MO,Schuyler,4660,40.46921489,-92.52311943
Missouri,MO,Scotland,4902,40.45214695,-92.14709064
Missouri,MO,Scott,38280,37.05588075,-89.56474493
Missouri,MO,Shannon,8166,37.15772072,-91.40190382
Missouri,MO,Shelby,5930,39.79742518,-92.07634971
Missouri,MO,St. Charles,402022,38.77875681,-90.66662425
Missouri,MO,St. Clair,9397,38.03699437,-93.77631447
Missouri,MO,St. Francois,67215,37.81214171,-90.47598685
Missouri,MO,St. Louis,994205,38.63770039999999,-90.4458375
Missouri,MO,St. Louis City,300576,38.63555736,-90.24349225
Missouri,MO,Ste. Genevieve,17894,37.89090059,-90.1949941
Missouri,MO,Stoddard,29025,36.85571651,-89.9444155
Missouri,MO,Stone,31952,36.75000327,-93.45256475
Missouri,MO,Sullivan,6089,40.2099105,-93.11150106
Missouri,MO,Taney,55928,36.65465345,-93.04075153
Missouri,MO,Texas,25398,37.31728859,-91.96564727
Missouri,MO,Unassigned,0,0.0,0.0
Missouri,MO,Vernon,20563,37.8457799,-94.34127305
Missouri,MO,Warren,35649,38.76529479,-91.16124662
Missouri,MO,Washington,24730,37.96130078,-90.87948158
Missouri,MO,Wayne,12873,37.11303869,-90.46001416
Missouri,MO,Webster,39592,37.2813734,-92.876329
Missouri,MO,Worth,2013,40.47945588,-94.42328751
Missouri,MO,Wright,18289,37.27029221,-92.46914488
Montana,MT,Beaverhead,9453,45.13434354,-112.89846940000001
Montana,MT,Big Horn,13319,45.42335905,-107.492347
Montana,MT,Blaine,6681,48.43175214,-108.9582723
Montana,MT,Broadwater,6237,46.33277565,-111.49558130000001
Montana,MT,Carbon,10725,45.22850116,-109.0274047
Montana,MT,Carter,1252,45.5197966,-104.53955359999999
Montana,MT,Cascade,81366,47.30797024,-111.3467922
Montana,MT,Chouteau,5635,47.88084126,-110.4353362
Montana,MT,Custer,11402,46.25319932,-105.57375259999998
Montana,MT,Daniels,1690,48.78420029,-105.54763429999998
Montana,MT,Dawson,8613,47.26584855,-104.89444170000002
Montana,MT,Deer Lodge,9140,46.05953325,-113.073353
Montana,MT,Fallon,2846,46.33478338,-104.41835649999999
Montana,MT,Fergus,11050,47.26331584,-109.2245206
Montana,MT,Flathead,103806,48.29575866,-114.05205690000001
Montana,MT,Gallatin,114434,45.54486106,-111.1692571
Montana,MT,Garfield,1258,47.27545948,-107.0002351
Montana,MT,Glacier,13753,48.70513576,-112.9934235
Montana,MT,Golden Valley,821,46.3816474,-109.17685220000001
Montana,MT,Granite,3379,46.40605220000001,-113.4414186
Montana,MT,Hill,16484,48.62879827,-110.1129252
Montana,MT,Jefferson,12221,46.14907081,-112.094396
Montana,MT,Judith Basin,2007,47.04581276,-110.26606880000001
Montana,MT,Lake,30458,47.64514965,-114.0898013
Montana,MT,Lewis and Clark,69432,47.12610041,-112.39469799999999
Montana,MT,Liberty,2337,48.56084317,-111.02430700000001
Montana,MT,Lincoln,19980,48.54265777,-115.4046155
Montana,MT,Madison,8600,45.30080065,-111.9173017
Montana,MT,McCone,1664,47.64469406,-105.79449939999999
Montana,MT,Meagher,1862,46.59907074,-110.8898557
Montana,MT,Mineral,4397,47.15283992,-115.00152390000001
Montana,MT,Missoula,119600,47.03728583,-113.92135079999998
Montana,MT,Musselshell,4633,46.49684637,-108.39498
Montana,MT,Out of MT,0,0.0,0.0
Montana,MT,Park,16606,45.48965095,-110.52643940000002
Montana,MT,Petroleum,487,47.118246299999996,-108.2508876
Montana,MT,Phillips,3954,48.25936577,-107.9128511
Montana,MT,Pondera,5911,48.22773388,-112.22527029999999
Montana,MT,Powder River,1682,45.39617714,-105.636738
Montana,MT,Powell,6890,46.85538891,-112.93591640000001
Montana,MT,Prairie,1077,46.86048047,-105.379384
Montana,MT,Ravalli,43806,46.08520862,-114.11891640000002
Montana,MT,Richland,10803,47.78668011,-104.5610786
Montana,MT,Roosevelt,11004,48.29607488,-105.00792679999999
Montana,MT,Rosebud,8937,46.23397237,-106.72928799999998
Montana,MT,Sanders,12113,47.67657534,-115.1329916
Montana,MT,Sheridan,3309,48.72085833,-104.50382900000001
Montana,MT,Silver Bow,34915,45.90018933,-112.6620092
Montana,MT,Stillwater,9642,45.67071407,-109.3950061
Montana,MT,Sweet Grass,3737,45.81367654,-109.9425686
Montana,MT,Teton,6147,47.83741052,-112.24106880000001
Montana,MT,Toole,4736,48.65577551,-111.69424140000001
Montana,MT,Treasure,696,46.20973220000001,-107.26665159999999
Montana,MT,Unassigned,0,0.0,0.0
Montana,MT,Valley,7396,48.36435097,-106.6669635
Montana,MT,Wheatland,2126,46.46652491,-109.84646359999999
Montana,MT,Wibaux,969,46.95925154,-104.2510927
Montana,MT,Yellowstone,161300,45.93955949,-108.26914860000001
Nebraska,NE,Adams,31363,40.52449420000001,-98.50117804
Nebraska,NE,Antelope,6298,42.17695516,-98.06662829999999
Nebraska,NE,Arthur,463,41.56896142,-101.6959559
Nebraska,NE,Banner,745,41.54634427,-103.7114332
Nebraska,NE,Blaine,465,41.91311716,-99.97677845
Nebraska,NE,Boone,5192,41.70759415,-98.06737183
Nebraska,NE,Box Butte,10783,42.22079243,-103.08788340000001
Nebraska,NE,Boyd,1919,42.899727399999996,-98.76486568
Nebraska,NE,Brown,2955,42.43018907,-99.92904055
Nebraska,NE,Buffalo,49659,40.85486962,-99.07500296
Nebraska,NE,Burt,6459,41.85056773,-96.32605633
Nebraska,NE,Butler,8016,41.22703692,-97.13106306
Nebraska,NE,Cass,26248,40.90899107,-96.13971217
Nebraska,NE,Cedar,8402,42.598885100000004,-97.25311951
Nebraska,NE,Chase,3924,40.523719799999995,-101.69780259999999
Nebraska,NE,Cherry,5689,42.54502621,-101.1244332
Nebraska,NE,Cheyenne,8910,41.21999357,-102.9941693
Nebraska,NE,Clay,6203,40.52439441,-98.05126296
Nebraska,NE,Colfax,10709,41.57486951,-97.0868542
Nebraska,NE,Cuming,8846,41.91637624,-96.78730772
Nebraska,NE,Custer,10777,41.39374521,-99.72805369
Nebraska,NE,Dakota,20026,42.39040144,-96.56656425
Nebraska,NE,Dawes,8589,42.71985036,-103.1313774
Nebraska,NE,Dawson,23595,40.87028216,-99.82014609999999
Nebraska,NE,Deuel,1794,41.11168186,-102.33333309999999
Nebraska,NE,Dixon,5636,42.49188363,-96.86782408
Nebraska,NE,Dodge,36565,41.58071748,-96.65598179
Nebraska,NE,Douglas,571327,41.29518299,-96.15085305
Nebraska,NE,Dundy,1693,40.17638677,-101.6876522
Nebraska,NE,Fillmore,5462,40.52458567,-97.59646937
Nebraska,NE,Franklin,2979,40.17636348,-98.95299073
Nebraska,NE,Frontier,2627,40.52993007,-100.3924658
Nebraska,NE,Furnas,4676,40.17642064,-99.91247454
Nebraska,NE,Gage,21513,40.26186809,-96.68946704
Nebraska,NE,Garden,1837,41.61703149,-102.3313973
Nebraska,NE,Garfield,1969,41.91428955,-98.99111827
Nebraska,NE,Gosper,1990,40.51481965,-99.83020279
Nebraska,NE,Grant,623,41.91528587,-101.740701
Nebraska,NE,Greeley,2356,41.56742671,-98.52150266
Nebraska,NE,Hall,61353,40.87257079,-98.50218293
Nebraska,NE,Hamilton,9324,40.87349452,-98.02099117
Nebraska,NE,Harlan,3380,40.17658508,-99.40438879
Nebraska,NE,Hayes,922,40.52451972,-101.0603568
Nebraska,NE,Hitchcock,2762,40.17609175,-101.04164770000001
Nebraska,NE,Holt,10067,42.45522056,-98.78402558
Nebraska,NE,Hooker,682,41.91586243,-101.1354293
Nebraska,NE,Howard,6445,41.2200529,-98.5166499
Nebraska,NE,Jefferson,7046,40.17584531,-97.142601
Nebraska,NE,Johnson,5071,40.39257596,-96.26522753
Nebraska,NE,Kearney,6495,40.50663314,-98.94877182
Nebraska,NE,Keith,8034,41.19930341,-101.66201640000001
Nebraska,NE,Keya Paha,806,42.87990694,-99.71343729
Nebraska,NE,Kimball,3632,41.19774275,-103.7148131
Nebraska,NE,Knox,8332,42.63758421,-97.89178836
Nebraska,NE,Lancaster,319090,40.78416049,-96.68777155
Nebraska,NE,Lincoln,34914,41.04658298,-100.74753740000001
Nebraska,NE,Logan,748,41.56650314,-100.4817851
Nebraska,NE,Loup,664,41.91371961,-99.45440415
Nebraska,NE,Madison,35099,41.91676024,-97.6005481
Nebraska,NE,McPherson,494,41.56797682,-101.05993620000001
Nebraska,NE,Merrick,7755,41.16624273,-98.0374887
Nebraska,NE,Morrill,4642,41.71711774,-103.0061405
Nebraska,NE,Nance,3519,41.39750195,-97.99327291
Nebraska,NE,Nemaha,6972,40.38514847,-95.85433992
Nebraska,NE,Nuckolls,4148,40.17637905,-98.04743961
Nebraska,NE,Otoe,16012,40.64843556,-96.13374142
Nebraska,NE,Out of NE,0,0.0,0.0
Nebraska,NE,Pawnee,2613,40.13141096,-96.23705437
Nebraska,NE,Perkins,2891,40.85082525,-101.6502942
Nebraska,NE,Phelps,9034,40.51156033,-99.41461667
Nebraska,NE,Pierce,7148,42.26434853,-97.60122773
Nebraska,NE,Platte,33470,41.57246836,-97.52144359
Nebraska,NE,Polk,5213,41.18813488,-97.56630712
Nebraska,NE,Red Willow,10724,40.17556879999999,-100.476998
Nebraska,NE,Richardson,7865,40.1247415,-95.71755036
Nebraska,NE,Rock,1357,42.42252217,-99.44832069
Nebraska,NE,Saline,14224,40.52418865,-97.14085859
Nebraska,NE,Sarpy,187196,41.11314181,-96.11156432
Nebraska,NE,Saunders,21578,41.227810299999994,-96.63773905
Nebraska,NE,Scotts Bluff,35618,41.85070896,-103.70809859999999
Nebraska,NE,Seward,17284,40.87241834,-97.139673
Nebraska,NE,Sheridan,5246,42.50284406,-102.4126613
Nebraska,NE,Sherman,3001,41.22045983,-98.97588642
Nebraska,NE,Sioux,1166,42.48932059,-103.7576544
Nebraska,NE,Stanton,5920,41.9169835,-97.19394708
Nebraska,NE,Thayer,5003,40.17626377,-97.59504381
Nebraska,NE,Thomas,722,41.91358968,-100.5556632
Nebraska,NE,Thurston,7224,42.15725356,-96.54157099
Nebraska,NE,Unassigned,0,0.0,0.0
Nebraska,NE,Valley,4158,41.56730777,-98.98197724
Nebraska,NE,Washington,20729,41.52815707,-96.22019892
Nebraska,NE,Wayne,9385,42.20934475,-97.11926964
Nebraska,NE,Webster,3487,40.17642643,-98.50019851
Nebraska,NE,Wheeler,783,41.91482725,-98.52798941
Nebraska,NE,York,13679,40.87272618,-97.59710186
Nevada,NV,Carson City,55916,39.15509045,-119.7480219
Nevada,NV,Churchill,24909,39.58105744,-118.3394607
Nevada,NV,Clark,2266715,36.21458855,-115.0130241
Nevada,NV,Douglas,48905,38.912862,-119.61713329999999
Nevada,NV,Elko,52778,41.14531606,-115.3577619
Nevada,NV,Esmeralda,873,37.78436681,-117.63199990000001
Nevada,NV,Eureka,2029,39.98100864,-116.26832040000001
Nevada,NV,Humboldt,16831,41.40692186,-118.11094270000001
Nevada,NV,Lander,5532,39.933223299999995,-117.03970749999999
Nevada,NV,Lincoln,5183,37.64268459,-114.8790388
Nevada,NV,Lyon,57510,39.01777974,-119.18704790000001
Nevada,NV,Mineral,4505,38.53841696,-118.4344506
Nevada,NV,Nye,46523,38.04264256,-116.47227020000001
Nevada,NV,Out of NV,0,0.0,0.0
Nevada,NV,Pershing,6725,40.44003782,-118.40056409999998
Nevada,NV,Storey,4123,39.44875482,-119.5250207
Nevada,NV,Unassigned,0,0.0,0.0
Nevada,NV,Washoe,471519,40.66562265,-119.6631594
Nevada,NV,White Pine,9580,39.44157041,-114.89996599999999
New Hampshire,NH,Belknap,61303,43.51637314,-71.41684235
New Hampshire,NH,Carroll,48910,43.87498583,-71.20430216
New Hampshire,NH,Cheshire,76085,42.92015988,-72.25311043
New Hampshire,NH,Coos,31563,44.69063265,-71.30633239
New Hampshire,NH,Grafton,89886,43.93779815,-71.82057197
New Hampshire,NH,Hillsborough,417025,42.91537785,-71.7200253
New Hampshire,NH,Merrimack,151391,43.29662971,-71.6811573
New Hampshire,NH,Out of NH,0,0.0,0.0
New Hampshire,NH,Rockingham,309769,42.98499744,-71.12883377
New Hampshire,NH,Strafford,130633,43.291833000000004,-71.02336013
New Hampshire,NH,Sullivan,43146,43.36094111,-72.22203125
New Hampshire,NH,Unassigned,0,0.0,0.0
New Jersey,NJ,Atlantic,263670,39.47538693,-74.65848483
New Jersey,NJ,Bergen,932202,40.96010917,-74.07164325
New Jersey,NJ,Burlington,445349,39.87681124,-74.66927768
New Jersey,NJ,Camden,506471,39.80343818,-74.96388753
New Jersey,NJ,Cape May,92039,39.15008829,-74.80170244
New Jersey,NJ,Cumberland,149527,39.37199394,-75.10712559
New Jersey,NJ,Essex,798975,40.78681335,-74.24657979
New Jersey,NJ,Gloucester,291636,39.71581067,-75.13995546
New Jersey,NJ,Hudson,672391,40.73766234,-74.07515667
New Jersey,NJ,Hunterdon,124371,40.56335249,-74.91284156
New Jersey,NJ,Mercer,367430,40.28047017,-74.70479631
New Jersey,NJ,Middlesex,825062,40.43629879,-74.41426991
New Jersey,NJ,Monmouth,618795,40.26549699,-74.22240686
New Jersey,NJ,Morris,491845,40.86095313,-74.54553709999998
New Jersey,NJ,Ocean,607186,39.8895449,-74.28089251
New Jersey,NJ,Out of NJ,0,0.0,0.0
New Jersey,NJ,Passaic,501826,41.03238628,-74.29954144
New Jersey,NJ,Salem,62385,39.58719656,-75.34696629999998
New Jersey,NJ,Somerset,328934,40.56465737,-74.61683016
New Jersey,NJ,Sussex,140488,41.13891592,-74.69118243
New Jersey,NJ,Unassigned,0,0.0,0.0
New Jersey,NJ,Union,556341,40.65835409,-74.30680092
New Jersey,NJ,Warren,105267,40.85951833,-74.99556527
New Mexico,NM,Bernalillo,679121,35.05163625,-106.6703554
New Mexico,NM,Catron,3527,33.91514144,-108.4046587
New Mexico,NM,Chaves,64615,33.36406072,-104.4665365
New Mexico,NM,Cibola,26675,34.91131525,-107.998876
New Mexico,NM,Colfax,11941,36.60569702,-104.64726740000002
New Mexico,NM,Curry,48954,34.57421077,-103.34688759999999
New Mexico,NM,De Baca,1748,34.34274529,-104.4117842
New Mexico,NM,Dona Ana,218195,32.35275771,-106.83293870000001
New Mexico,NM,Eddy,58460,32.47167456,-104.3053527
New Mexico,NM,Grant,26998,32.73911281,-108.3827845
New Mexico,NM,Guadalupe,4300,34.86319296,-104.790669
New Mexico,NM,Harding,625,35.85751555,-103.82209379999999
New Mexico,NM,Hidalgo,4198,31.91383467,-108.7151824
New Mexico,NM,Lea,71070,32.79215361,-103.4123733
New Mexico,NM,Lincoln,19572,33.74526079,-105.4586166
New Mexico,NM,Los Alamos,19369,35.86631386,-106.31349850000001
New Mexico,NM,Luna,23709,32.18179341,-107.75088259999998
New Mexico,NM,McKinley,71367,35.58007720000001,-108.262245
New Mexico,NM,Mora,4521,36.01095101,-104.9497716
New Mexico,NM,Otero,67490,32.61348406,-105.7417604
New Mexico,NM,Out of NM,0,0.0,0.0
New Mexico,NM,Quay,8253,35.10403332,-103.54817270000001
New Mexico,NM,Rio Arriba,38921,36.51072137,-106.69316740000001
New Mexico,NM,Roosevelt,18500,34.02097406,-103.4799493
New Mexico,NM,San Juan,123958,36.50838318,-108.32043700000001
New Mexico,NM,San Miguel,27277,35.48014807,-104.8163562
New Mexico,NM,Sandoval,146748,35.68862401,-106.86878030000001
New Mexico,NM,Santa Fe,150358,35.50708973,-105.9774716
New Mexico,NM,Sierra,10791,33.13028233,-107.1925893
New Mexico,NM,Socorro,16637,34.00715494,-106.9298354
New Mexico,NM,Taos,32723,36.58006022,-105.63101979999999
New Mexico,NM,Torrance,15461,34.64048375,-105.8508949
New Mexico,NM,Unassigned,0,0.0,0.0
